date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2016-10-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,628.94,91.55
2016-10-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.03,2.19
2016-10-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.75,0.55
2016-10-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6.21,0.9
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,180,26.2
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Noodles (short),126,Pound,actual,Retail,BOB,4.08,0.59
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,74.3,10.82
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,248.54,36.18
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,661.15,96.24
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.04,1.32
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (estaquilla),130,Pound,actual,Retail,BOB,3.5,0.51
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,312.98,45.56
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,260,37.85
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,6.09,0.89
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,165.6,24.1
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,204.32,29.74
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.74,0.11
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,26.14,3.8
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,658.08,95.79
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.15,2.21
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.17,0.75
2016-10-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,miscellaneous food,Sugar,97,Pound,actual,Retail,BOB,2.84,0.41
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.058
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,140,20.38
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,8.08,1.18
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,256.84,37.39
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,Cuartilla,actual,Retail,BOB,17.38,2.53
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,6.04,0.88
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.25,1.35
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.08,1.18
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (good quality),436,KG,actual,Retail,BOB,9.25,1.35
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,330,48.03
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,240.77,35.05
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.58,0.81
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,173.38,25.24
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.7,0.1
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,28.83,4.2
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,687.06,100.01
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.79,2.15
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4,0.58
2016-10-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.92,0.86
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,14.44,2.1
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,6.89,1
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,BOB,7.3,1.06
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.85,0.12
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,22.67,3.3
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,16.78,2.44
2016-10-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.83,0.85
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.33,0.048
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Noodles (short),126,Cuartilla,actual,Retail,BOB,20,2.91
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,74.58,10.86
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.52,1.24
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (estaquilla),130,Cuartilla,actual,Retail,BOB,20.76,3.02
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.04,0.73
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.82,0.12
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,32,4.66
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,16,2.33
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.5,0.8
2016-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,miscellaneous food,Sugar,97,Pound,actual,Retail,BOB,2.94,0.43
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.51,0.074
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,85.58,12.46
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,8.17,1.19
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,247.69,36.05
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,Pound,actual,Retail,BOB,3.38,0.49
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Rice (carolina 2da),129,KG,actual,Retail,BOB,5.97,0.87
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (carolina, 1st)",587,KG,actual,Retail,BOB,7.23,1.05
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,307.5,44.76
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,244.95,35.66
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.69,0.83
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,174.8,25.44
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,184,26.78
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.7,0.1
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,25.1,3.65
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,645.42,93.95
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.14,2.06
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.02,0.73
2016-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.42,0.79
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,10,1.46
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,"Potatoes (Irish, imilla)",128,Cuartilla,actual,Retail,BOB,13.67,1.99
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,6.46,0.94
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (white),133,KG,actual,Retail,BOB,6.75,0.98
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.38,0.78
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.69,0.1
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,29,4.22
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,16.04,2.33
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2016-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.96,0.87
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,85,12.37
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,284,41.34
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,6.75,0.98
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,330,48.03
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,6.5,0.95
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,210,30.57
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,180,26.2
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5,0.73
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,207,30.13
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,210,30.57
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,644.92,93.87
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.04,2.19
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2016-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6,0.87
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.058
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,79.75,11.61
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.42,1.08
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,8.09,1.18
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.25,0.76
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,16.96,2.47
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2016-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6.31,0.92
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.49,0.071
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,103.1,15.01
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,76.7,11.16
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,275.65,40.12
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,590,85.88
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,7.95,1.16
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.32,1.07
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,310,45.12
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,272.5,39.67
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.96,0.87
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,153.09,22.28
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,165.6,24.1
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,591.69,86.13
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.64,2.13
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.79,0.55
2016-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6.19,0.9
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,152.8,22.24
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,76.32,11.11
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,261.51,38.07
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,650,94.61
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.02,1.31
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.57,1.1
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,312.5,45.49
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,260,37.85
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,6.02,0.88
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,160.63,23.38
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,201.69,29.36
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,598.09,87.06
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.45,2.1
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.11,0.74
2016-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,miscellaneous food,Sugar,97,Libra,actual,Retail,BOB,2.82,0.41
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.058
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,140,20.38
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,247.82,36.07
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,5.96,0.87
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.25,1.35
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.08,1.18
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,328.6,47.83
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,242.4,35.28
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.58,0.81
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,162.84,23.7
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,642.82,93.57
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.58,2.12
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4,0.58
2016-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6,0.87
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Bread (wheat),375,KG,actual,Retail,BOB,0.33,0.048
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,70.25,10.23
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.61,1.25
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.28,1.06
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,4.98,0.72
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,16,2.33
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.5,0.8
2016-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,miscellaneous food,Sugar,97,Libra,actual,Retail,BOB,2.94,0.43
2016-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.51,0.074
2016-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,85.52,12.45
2016-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,244.32,35.56
